condition,time,terminal_displacement,sls_q,bound_clutches,total_traction,actin_velocity,loading_rate,phase
slow,13.74,5.4739788947966375,3.8578353772631426,9,6.594824824661459,0.450466389172295,0.4214947289993276,loading
slow,13.76,5.482045958000121,3.862215916651372,9,6.603238895651431,0.4497650910867014,0.41998869184833865,loading
slow,13.780000000000001,5.490102361164951,3.8665717296465827,9,6.611622910229061,0.4490662982123649,0.41848877743966284,loading
slow,13.8,5.49814814071169,3.8709029202283523,9,6.619976990584197,0.4483700003646963,0.41699496055347396,loading
slow,13.82,5.506183332913473,3.8752095919475864,9,6.628301258404325,0.4476761874009857,0.4155072161537987,loading
slow,13.84,5.514207973896617,3.879491847928292,9,6.6365958348766005,0.44698484922022097,0.41402551925262543,loading
slow,13.86,5.522222099641205,3.883749790869299,9,6.644860840689899,0.44629597576292424,0.41254984498984015,loading
slow,13.88,5.530225745981705,3.8879835230460467,9,6.653096396036899,0.44560955701097715,0.411080168625233,loading
slow,13.9,5.538218948607568,3.8921931463123145,9,6.661302620616093,0.4449255829874478,0.4096164654665557,loading
slow,13.92,5.5462017430638095,3.89637876210194,9,6.669479633633845,0.4442440437564267,0.408158710965445,loading
slow,13.94,5.554174164751629,3.900540471430595,9,6.677627553806408,0.44356492942285575,0.4067068806774543,loading
slow,13.96,5.5621362489289705,3.904678374897447,9,6.6857464993619296,0.44288823013235834,0.4052609502300797,loading
slow,13.98,5.570088030711133,3.908792572686914,9,6.6938365880424735,0.44221393607107407,0.4038208953627276,loading
slow,14.0,5.578029545071347,3.9128831645703603,9,6.701897937106027,0.4415420374654936,0.40238669195069576,loading
slow,14.02,5.58596082684136,3.9169502499077855,9,6.709930663328468,0.44087252458228676,0.40095831590925,loading
slow,14.040000000000001,5.593881910712028,3.9209939276495507,9,6.717934883005568,0.4402053877281421,0.39953574327356023,loading
slow,14.06,5.601792831233869,3.925014296338015,9,6.725910711954947,0.4395406172496036,0.39811895019070676,loading
slow,14.08,5.609693622817673,3.9290114541092658,9,6.733858265518094,0.4388782035329014,0.39670791291168683,loading
slow,14.1,5.617584319735052,3.932985498694752,9,6.741777658562277,0.43821813700379086,0.39530260776743376,loading
slow,14.120000000000001,5.625464956119014,3.9369365274229704,9,6.749669005482476,0.4375604081273924,0.3939030111848041,loading
slow,14.14,5.633335565964554,3.940864637221125,9,6.757532420203401,0.43690500740802374,0.39250909968657766,loading
slow,14.16,5.619647323980642,3.9124773162829696,8,6.722300978273284,0.4398408147212588,0.39075492838946957,loading
slow,14.18,5.627462197625116,3.9163707749607832,8,6.7301018737733385,0.4391906274445222,0.38940310760438024,loading
slow,14.200000000000001,5.635267463647404,3.920242057479381,8,6.737875789303078,0.4385426889463392,0.38805665914765086,loading
slow,14.22,5.643063153526768,3.924091255318427,8,6.745622832081803,0.4378969902899651,0.38671556138325514,loading
slow,14.24,5.6508492986180485,3.9279184595883776,8,6.7533431088974,0.43725352257461636,0.385379792795959,loading
slow,14.26,5.658625930152153,3.9317237610319213,8,6.761036726107991,0.43661227693532856,0.3840493319344773,loading
slow,14.280000000000001,5.6663930792365615,3.935507250025497,8,6.7687037896437685,0.4359732445428065,0.38272415744700083,loading
slow,14.3,5.674150776855829,3.939269016580765,8,6.7763444050086745,0.4353364166032827,0.3814042480669855,loading
slow,14.32,5.681899053872067,3.94300915034606,8,6.783958677282089,0.4347017843583758,0.38008958259894143,loading
slow,14.34,5.545990595822143,3.731547561782399,7,6.50454285969346,0.4579899455266728,0.4222060135345984,loading
slow,14.36,5.553938871596941,3.7360024214982097,7,6.512971857296671,0.45728740911225374,0.4207666437157087,loading
slow,14.38,5.561877225921048,3.740433513102562,7,6.521372126063076,0.4565872672320378,0.4193328475299296,loading
slow,14.4,5.569805690695798,3.7448409318883202,7,6.529743777236212,0.4558895106139135,0.4179046031733691,loading
slow,14.42,5.577724297699724,3.749224772773937,7,6.538086921623789,0.45519413002208986,0.4164818888670041,loading
slow,14.44,5.585633078589034,3.7535851303049217,7,6.546401669599432,0.4545011162569609,0.41506468296237387,loading
slow,14.46,5.593532064898099,3.7579220986553032,7,6.554688131104341,0.45381046015496096,0.41365296387319006,loading
slow,14.48,5.601421288039921,3.7622357716290793,7,6.562946415649033,0.45312215258842337,0.41224671011264036,loading
slow,14.5,5.6093007793066185,3.766526242661685,7,6.57117663231499,0.4524361844654393,0.41084590026230217,loading
slow,14.52,5.617170569869888,3.7707936048214163,7,6.57937888975636,0.4517525467297192,0.4094505129907944,loading
slow,14.540000000000001,5.625030690781488,3.775037950810896,7,6.587553296201633,0.4510712303604517,0.4080605270537774,loading
slow,14.56,5.6328811729737005,3.7792593729684842,7,6.595699959455324,0.4503922263721647,0.4066759213001703,loading
slow,14.58,5.640722047259791,3.783457963269715,7,6.6038189868996,0.44971552581458785,0.40529667465349917,loading
slow,14.6,5.648599515593288,3.787703042511072,8,6.61200280030771,0.4490343872620164,0.415447451906914,loading
slow,14.620000000000001,5.65653622950963,3.7920283779811457,8,6.620296492735964,0.44834312521849606,0.41399535791697417,loading
slow,14.64,5.664462766213152,3.7963298208700405,8,6.628561203976613,0.44765427875531894,0.4125490404405241,loading
slow,14.66,5.672379159503697,3.8006074695642313,8,6.636797049316076,0.44696783826334896,0.4111084762641326,loading
slow,14.68,5.680285443047328,3.8048614220531474,8,6.645004143576809,0.44628379417211794,0.4096736422241065,loading
slow,14.700000000000001,5.688181650376869,3.809091775930772,8,6.653182601119209,0.44560213694967066,0.4082445152562286,loading
slow,14.72,5.6960678148924195,3.813298628397214,8,6.6613325358434246,0.44492285710241364,0.4068210723886523,loading
slow,14.74,5.703943969861919,3.817482076260329,8,6.669454061191292,0.44424594517495597,0.4054032907632177,loading
slow,14.76,5.7118101484216535,3.821642215937273,8,6.677547290148102,0.44357139174995697,0.40399114758571386,loading
slow,14.780000000000001,5.719666383576799,3.825779143456091,8,6.685612335244489,0.44289918744797274,0.40258462016140584,loading
slow,14.8,5.727512708201935,3.829892954457261,8,6.693649308558232,0.442229322927307,0.4011836859163509,loading
slow,14.82,5.73534915504159,3.833983744195297,8,6.701658321716092,0.44156178888385167,0.39978832231213346,loading
slow,14.84,5.743175756710752,3.8380516075402653,8,6.709639485895639,0.4408965760509421,0.39839850694534107,loading
slow,14.86,5.750992545695389,3.842096638979359,8,6.717592911827051,0.44023367519920387,0.3970142174978264,loading
slow,14.88,5.758799554352967,3.8461189326184195,8,6.725518709794901,0.43957307713640115,0.39563543171539095,loading
slow,14.9,5.766596814912983,3.850118582183501,8,6.733416989639988,0.43891477270728974,0.3942621274646285,loading
slow,14.92,5.774384359477448,3.8540956810223648,8,6.741287860761087,0.43825875279346693,0.3928942826902926,loading
slow,14.94,5.782162220021437,3.858050322106029,8,6.7491314321167515,0.43760500831322136,0.3915318754081909,loading
slow,14.96,5.789930428393575,3.8619825980302913,8,6.756947812227072,0.4369535302213885,0.3901748837336072,loading
slow,14.98,5.797689016316548,3.8658926010172165,8,6.764737109175488,0.4363043095092012,0.3888232859026175,loading
slow,15.0,5.805438015387622,3.8697804229166644,8,6.77249943061047,0.4356573372041437,0.38747706019393036,loading
slow,15.02,5.813177457079124,3.8736461552077572,8,6.780234883747315,0.43501260436980527,0.3861361849786249,loading
slow,15.040000000000001,5.743106388715471,3.760969221873073,7,6.632522416230806,0.4473234090384991,0.4033246927956924,loading
slow,15.06,5.750895502366369,3.765126792576331,7,6.640574543759509,0.4466522844625992,0.40195731069925245,loading
slow,15.08,5.758675116288634,3.769261821102498,7,6.648599379246812,0.445983434664483,0.4005952206069807,loading
slow,15.1,5.7664452607964485,3.773374397916678,7,6.656597028314894,0.4453168508405726,0.39923840176570025,loading
slow,15.120000000000001,5.774205966087386,3.7774646131284872,7,6.66456759617218,0.4446525242217826,0.39788683357144805,loading
slow,15.14,5.782047935533928,3.7816684575969517,8,6.672692425363919,0.44397628430564795,0.4078370316946689,loading
slow,15.16,5.569460669182515,3.4557324792670943,7,6.240462813858348,0.48000125717917175,0.47790000840830515,loading
slow,15.18,5.577689401785616,3.461158682417642,7,6.2500033833104425,0.47920607147089445,0.4762409611753782,loading
slow,15.200000000000001,5.5860155134590155,3.466719999067345,8,6.259727755796843,0.4783966960411148,0.48810829022016833,loading
slow,15.22,5.594356936618393,3.4722931158716146,8,6.2694715841808035,0.4775845648993592,0.4863629731133301,loading
slow,15.24,5.60268650181402,3.4778373284206823,8,6.279180579327691,0.4767753371071891,0.48462461396070466,loading
slow,15.26,5.61100424963322,3.4833527552853907,8,6.288854880101991,0.4759690010902272,0.48289318471717024,loading
slow,15.280000000000001,5.528085495266495,3.3520776744935508,7,6.116120422126799,0.490365138526779,0.5020844481462561,loading
slow,15.3,5.536452126634018,3.357917621385495,7,6.126143684702498,0.4895297204942969,0.5003306340611857,loading
slow,15.32,5.544807080975039,3.3637284020295763,7,6.1361319425170855,0.4886972200925115,0.4985836272233257,loading
slow,15.34,5.55315039711394,3.369510132878331,7,6.1460853314353,0.48786762599713895,0.4968434009668954,loading
slow,15.36,5.561595330475015,3.375432619158327,8,6.156230284395834,0.48702324417385556,0.5092144821006173,loading
slow,15.38,5.570056261991297,3.3813672115396596,8,6.166395342535305,0.4861760034611179,0.5073840687188635,loading
slow,15.4,5.578504847130128,3.387271445549175,8,6.176523869114236,0.48533180765348927,0.5055609561068763,loading
slow,15.42,5.586941128448689,3.3931454456148815,8,6.186616009839222,0.4844906446063052,0.5037451148837135,loading
slow,15.44,5.595365148335082,3.398989335662806,8,6.196671909830345,0.48365250222378464,0.5019365157608036,loading
slow,15.46,5.603776949009031,3.4048032391190666,8,6.206691713623579,0.4828173684588356,0.5001351296058942,loading
slow,15.48,5.612176572522552,3.4105872789118528,8,6.216675565173121,0.48198523131285487,0.49834092737910396,loading
slow,15.5,5.620637440861195,3.416451576063131,9,6.22677029649373,0.4811447929649618,0.5078120732715519,loading
slow,15.52,5.629125165998786,3.422344362686337,9,6.236906945685726,0.48029991680521567,0.5059473483131072,loading
slow,15.540000000000001,5.637600161164379,3.4282062996495024,9,6.247006380231684,0.4794581424993133,0.504090223443221,loading
slow,15.56,5.646062471409623,3.434037516100181,9,6.257068751804992,0.47861945740520195,0.5022406674148883,loading
slow,15.58,5.654604859118434,3.4399770777996412,10,6.2672795073588485,0.4777691768490532,0.5096295474871226,loading
slow,15.6,5.663134077724248,3.4458850383448056,10,6.277452077206917,0.47692130390193777,0.5077240301698538,loading
slow,15.620000000000001,5.671650174902535,3.4517615323165196,10,6.287586619767772,0.4760766005541853,0.5058264179957916,loading
slow,15.64,5.680153198131578,3.457606693731237,10,6.297683292797019,0.47523505365674146,0.5039366779158172,loading
slow,15.66,5.68864319469326,3.4634206560433536,10,6.307742253389983,0.47439665011558074,0.5020547769518657,loading
slow,15.68,5.6971202116739175,3.4692035521475932,10,6.317763657984545,0.4735613768914807,0.5001806823141663,loading
slow,15.700000000000001,5.705584295965146,3.474955514381329,10,6.3277476623639055,0.4727292209997852,0.49831436132841134,loading
slow,15.72,5.714035494264618,3.480676674526941,10,6.337694421659228,0.47190016951018454,0.4964557814428616,loading
slow,15.74,5.722473853076885,3.4863671638141063,10,6.347604090352539,0.4710742095464815,0.4946049103171646,loading
slow,15.76,5.730899418714197,3.4920271129221496,10,6.3574768222792555,0.47025132828636595,0.49276171564649474,loading
slow,15.780000000000001,5.739312237297305,3.497656651982336,10,6.367312770630973,0.4694315129611911,0.4909261652663588,loading
slow,15.8,5.747712354756256,3.50325591058015,10,6.377112087958266,0.468614750855748,0.4890982272414135,loading
slow,15.82,5.756099816831199,3.508825017757607,10,6.386874926173188,0.4678010293080439,0.4872778697144753,loading
slow,15.84,5.7644746690731665,3.5143641020155143,10,6.396601436552081,0.4669903357090718,0.48546506094204744,loading
slow,15.860000000000001,5.772836956844891,3.519873291315749,10,6.406291769738188,0.4661826575025959,0.483659769338729,loading
slow,15.88,5.781186725321561,3.5253527130834996,10,6.415946075744272,0.46537798218493076,0.48186196344168764,loading
slow,15.9,5.78952401949163,3.53080249420953,10,6.425564503955353,0.4645762973047155,0.4800716119390813,loading
slow,15.92,5.79784888415759,3.536222761052419,10,6.43514720313122,0.4637775904626983,0.4782886835990041,loading
slow,15.94,5.806161363936743,3.5416136394407647,10,6.444694321409135,0.46298184931152064,0.47651314738317296,loading
slow,15.96,5.814461503261985,3.5469752546754307,10,6.454206006306413,0.4621890615554939,0.4747449723403463,loading
slow,15.98,5.822749346382565,3.552307731531739,10,6.463682404723026,0.46139921495038816,0.4729841276844837,loading
slow,16.0,5.83102493736488,3.557611194261703,10,6.473123662944141,0.4606122973032153,0.4712305827236918,loading
slow,16.02,5.83928832009321,3.5628857665961755,10,6.482529926642775,0.45982829647201073,0.46948430690463283,loading
slow,16.04,5.847539538270496,3.5681315717470596,10,6.491901340882298,0.4590472003656271,0.4677452698231832,loading
slow,16.06,5.8557786354190995,3.573348732409484,10,6.501238050119016,0.45826899694351275,0.46601344116936616,loading
slow,16.080000000000002,5.546490521190702,3.10297217984831,8,5.876217440443655,0.5103625763209771,0.5683562953819887,loading
slow,16.1,5.555269665199194,3.1099279899468883,8,5.88756282254648,0.509416955351792,0.5662867679845363,loading
slow,16.12,5.564035095923861,3.1168493529701062,8,5.8988669009320365,0.5084747770477382,0.5642255048954326,loading
slow,16.14,5.572786861456461,3.1237364098087643,8,5.910129840536998,0.5075360276613214,0.5621724728541722,loading
slow,16.16,5.581525009697398,3.130589300785424,8,5.921351805634119,0.5066006935003835,0.5601276387210419,loading
slow,16.18,5.590249588356464,3.1374081656566473,8,5.932532959834875,0.5056687609278847,0.5580909694913316,loading
slow,16.2,5.598960644953621,3.144193143615298,8,5.943673466092102,0.5047402163616839,0.5560624323095453,loading
slow,16.22,5.60765822681976,3.150944373292812,8,5.954773486702694,0.5038150462743116,0.5540419944338737,loading
slow,16.240000000000002,5.61634238109745,3.1576619927614473,8,5.965833183310176,0.5028932371927568,0.5520296232575106,loading
slow,16.26,5.625013154741723,3.164346139536554,8,5.976852716907411,0.5019747756982416,0.550025286308653,loading
slow,16.28,5.633670594520794,3.1709969505787927,8,5.987832247839188,0.5010596484260057,0.5480289512576064,loading
slow,16.3,5.642314747016838,3.17761456229639,8,5.998771935804813,0.5001478420650878,0.546040585867047,loading
slow,16.32,5.650945658626743,3.1841991105473775,8,6.0096719398607465,0.4992393433581115,0.5440601580843918,loading
slow,16.34,5.659563375562822,3.1907507306417635,8,6.020532418423167,0.4983341391010634,0.5420876359281124,loading
slow,16.36,5.668167943853604,3.197269557343787,8,6.031353529270584,0.49743221614308475,0.5401229876014213,loading
slow,16.38,5.676759409344523,3.2037557248740867,8,6.0421354295463505,0.4965335613862547,0.5381661814070071,loading
slow,16.4,5.685337817698695,3.210209366911901,8,6.052878275761239,0.49563816178537623,0.5362171857541398,loading
slow,16.42,5.693903214397633,3.216630616597259,8,6.063582223796063,0.4947460043477627,0.5342759692155141,loading
slow,16.44,5.702534314418514,3.223137534328025,9,6.074404691537276,0.49384497671491,0.5444121161959359,loading
slow,16.46,5.711194247994339,3.2296746169620882,9,6.085271740959257,0.4929392211742267,0.542395049977884,loading
slow,16.48,5.719840574476564,3.2361782482651362,9,6.096098535503415,0.4920368208923316,0.5403862113944058,loading
slow,16.5,5.72847334258244,3.242648568075777,9,6.10688523936699,0.4911377621833015,0.538385566608568,loading
slow,16.52,5.737092600831115,3.2490857156563555,9,6.117632016071906,0.4902420314175018,0.5363930819273222,loading
slow,16.54,5.674452140176424,3.1487646538177945,8,5.985990723906001,0.5012132774598677,0.5500534244120558,loading
slow,16.56,5.683094280116595,3.1554236698656064,8,5.996970809923903,0.5002981038695762,0.5480563588164955,loading
slow,16.580000000000002,5.691723133682366,3.1620494715567444,8,6.00791103839793,0.49938625240567613,0.5460672660433374,loading
slow,16.6,5.700338747287017,3.1686421948038443,8,6.018811568447356,0.4984777098055534,0.5440861139973663,loading
slow,16.62,5.708941167159184,3.1752019749712916,8,6.029672558550873,0.49757246285998535,0.5421128706970535,loading
slow,16.64,5.717530439343639,3.1817289468774925,8,6.04049416654931,0.4966704984129202,0.5401475043527171,loading
slow,16.66,5.726106609702008,3.1882232447970402,8,6.051276549648046,0.49577180336126425,0.5381899832173076,loading
slow,16.68,5.734669723913507,3.1946850024629168,8,6.0620198644196694,0.494876364654671,0.5362402757214113,loading
slow,16.7,5.743219827475686,3.2011143530686663,8,6.072724266806505,0.49398416929532596,0.5342983504164067,loading
slow,16.72,5.751756965705148,3.2075114292705695,8,6.083389912123147,0.49309520433773446,0.5323641759602538,loading
slow,16.740000000000002,5.760281183738293,3.2138763631898217,8,6.094016955058963,0.492209456888517,0.5304377211672318,loading
slow,16.76,5.768792526532025,3.220209286414669,8,6.104605549680679,0.49132691410619056,0.5285189549653069,loading
slow,16.78,5.777291038864483,3.2265103300025655,8,6.115155849434801,0.4904475632009656,0.5266078463890267,loading
slow,16.8,5.785776765335772,3.232779624482321,8,6.125668007150205,0.489571391434536,0.5247043646363636,loading
slow,16.82,5.7942497503686585,3.239017299856218,8,6.136142175040549,0.48869838611987015,0.5228084789905552,loading
slow,16.84,5.802710038209298,3.2452234856021303,8,6.146578504706776,0.48782853462100784,0.520920158869842,loading
slow,16.86,5.811157672927937,3.251398310675646,8,6.156977147139608,0.48696182435285273,0.5190393738416788,loading
slow,16.88,5.819592698419628,3.2575419035121667,8,6.1673382527219776,0.48609824278096514,0.5171660935587852,loading
slow,16.9,5.828015158404934,3.2636543920290033,8,6.17766197123146,0.4852377774213624,0.5153002878088841,loading
slow,16.92,5.836425096430624,3.2697359036274625,8,6.187948451842766,0.484380415840313,0.5134419265218071,loading
slow,16.94,5.8448225558703815,3.2757865651949394,8,6.198197843130119,0.48352614565413343,0.511590979719756,loading
slow,16.96,5.800632448597618,3.202995046574513,7,6.103311270873316,0.49143367263217697,0.5153424594395162,loading
slow,16.98,5.8089824222580155,3.2091078990946,7,6.113599110223608,0.49057620190747464,0.5135331133034882,loading
slow,17.0,5.817378932861363,3.2152783263762164,8,6.123967792806901,0.4897132115533408,0.5263314469914349,loading
slow,17.02,5.825850667319724,3.2215490953707384,8,6.134474429030597,0.4888374999627475,0.5244285835672713,loading
slow,17.04,5.834309667989608,3.2277882537767297,8,6.14494308777153,0.48796495379520033,0.522533313933593,loading
slow,17.06,5.842755979102435,3.2339959310329793,8,6.155373920584189,0.48709556041860935,0.5206456075015353,loading
slow,17.080000000000002,5.851189644713781,3.2401722560561415,8,6.165767078413026,0.4862293072517355,0.5187654338527636,loading
slow,17.1,5.85961070870408,3.246317357242853,8,6.176122711594886,0.4853661817639807,0.5168927626542086,loading
slow,17.12,5.868019214779332,3.2524313624718197,8,6.186440969861479,0.4845061714751857,0.5150275637078039,loading
slow,17.14,5.8764152064717905,3.2585143991058945,8,6.1967220023417795,0.4836492639554292,0.5131698069291701,loading
slow,17.16,5.88479872714068,3.264566593994162,8,6.206965957564499,0.48279544682482245,0.511319462368931,loading
slow,17.18,5.893198771044688,3.2706314892242476,9,6.217230874746584,0.4819408476042576,0.5210459976758841,loading
slow,17.2,5.901672845208061,3.2767951684993335,9,6.227631591103362,0.48107396099885535,0.5191230896270937,loading
slow,17.22,5.910133879222183,3.2829269920699184,9,6.23799393168101,0.4802102730284453,0.5172080223543318,loading
slow,17.240000000000002,5.918581919536404,3.289027093188097,9,6.248318052956295,0.479349770650609,0.515300763603399,loading
slow,17.26,5.9270170124113015,3.295095604556848,9,6.258604110762507,0.4784924408765664,0.513401281303949,loading
slow,17.28,5.935439203919444,3.3011326583322753,9,6.268852260291993,0.47763827077095133,0.5115095434096162,loading
slow,17.3,5.943848539946167,3.307138386125862,9,6.279062656098939,0.47678724745159917,0.5096255181298304,loading
slow,17.32,5.934149047955884,3.285989227321094,8,6.253063751299032,0.4789533088895592,0.503457973742627,loading
slow,17.34,5.942463048185768,3.2918823510751034,8,6.263113875167982,0.4781156475864604,0.501646205506745,loading
slow,17.36,5.950764846784317,3.2977454162137625,8,6.2731278396059205,0.47728100017154296,0.4998416644355075,loading
slow,17.38,5.959054485873297,3.3035785459136915,8,6.283105788850336,0.47644935462259075,0.49804432142508404,loading
slow,17.400000000000002,5.967332007407105,3.3093818628546,8,6.293047866558148,0.4756206989657804,0.49625414751375274,loading
slow,17.42,5.975597453173457,3.315155489221313,8,6.302954215808044,0.47479502127548356,0.4944711138463731,loading
slow,17.44,5.983850864794039,3.320899546705737,8,6.312824979102758,0.47397230967407455,0.49269519165306974,loading
slow,17.46,5.992092283725189,3.3266141565088576,8,6.322660298371454,0.4731525523317407,0.490926352341603,loading
slow,17.48,6.000321751258568,3.332299439342736,8,6.3324603149720184,0.472335737466281,0.4891645673907874,loading
slow,17.5,6.008539308521803,3.337955515432448,8,6.342225169693351,0.47152185334292196,0.4874098084144407,loading
slow,17.52,6.016744996479169,3.34358250451807,8,6.3519550027576495,0.4707108882741219,0.48566204711164573,loading
slow,17.54,6.02493885593222,3.3491805258566076,8,6.361649953822707,0.4699028306193853,0.4839212553306993,loading
slow,17.56,6.033120927520475,3.3547496982239746,8,6.371310161984206,0.4690976687850684,0.4821874050264796,loading
slow,17.580000000000002,6.04129125172204,3.3602901399168994,8,6.380935765777921,0.4682953912241937,0.48046046824623545,loading
slow,17.6,6.049449868854287,3.3658019687548864,8,6.390526903182022,0.46749598643626133,0.47874041715800786,loading
slow,17.62,6.057596819074474,3.371285302082112,8,6.400083711619346,0.4666994429670599,0.477027224064841,loading
slow,17.64,6.065732142380405,3.376740256769352,8,6.409606327959552,0.4659057494084836,0.47532086135504414,loading
slow,17.66,6.073855878611068,3.382166949215893,8,6.419094888521429,0.46511489439834175,0.47362130153061344,loading
slow,17.68,6.081968067447271,3.3875654953514207,8,6.42854952907505,0.46432686662017975,0.47192851720723183,loading
slow,17.7,6.090068748412278,3.3929360106379116,8,6.437970384844044,0.4635416548030904,0.47024248112848,loading
slow,17.72,6.098157960872456,3.398278610071539,8,6.447357590507765,0.4627592477215299,0.4685631661232037,loading
slow,17.740000000000002,6.106235744037882,3.4035934081845176,8,6.456711280203458,0.4619796341951402,0.466890545141041,loading
slow,17.76,6.114302136962998,3.4088805190470093,8,6.466031587528506,0.46120280308856043,0.46522459123110593,loading
slow,17.78,6.122357178547212,3.414140056268934,8,6.47531864554253,0.4604287433112534,0.4635652775704102,loading
slow,17.8,6.130400907535542,3.419372133001873,8,6.484572586769645,0.4596574438173159,0.46191257743544156,loading
slow,17.82,6.13843336251924,3.4245768619409125,8,6.493793543200533,0.45888889360530516,0.46026646419505823,loading
slow,17.84,6.146454581936386,3.4297543553264447,8,6.502981646294637,0.4581230817180585,0.45862691133891076,loading
slow,17.86,6.154464604072523,3.434904724946028,8,6.512137026982281,0.4573599972425152,0.4569938924632311,loading
slow,17.88,6.162463467061265,3.4400280821362035,8,6.5212598156668315,0.45659962930953724,0.45536738127793797,loading
slow,17.900000000000002,6.170451208884918,3.445124537784329,8,6.530350142226781,0.45584196709373315,0.45374735157821533,loading
slow,17.92,6.178427867375069,3.4501942023303527,8,6.539408136017884,0.45508699981328415,0.4521337772942502,loading
slow,17.94,6.186393480213209,3.455237185768647,8,6.548433925875252,0.45433471672976455,0.45052663242728386,loading
slow,17.96,6.194348084931342,3.4602535976498063,8,6.557427640115471,0.4535851071479696,0.4489258911064553,loading
slow,17.98,6.2022917189125515,3.465243547082396,8,6.566389406538662,0.45283816041574154,0.4473315275603795,loading
slow,18.0,6.210224419391656,3.4702071427347927,8,6.575319352430612,0.4520938659237921,0.44574351611714746,loading
slow,18.02,6.218181560580575,3.4751974799701055,9,6.584288260260402,0.45134716532265495,0.4542441322605839,loading
slow,18.04,6.2261930596732284,3.4802592673202803,9,6.593355797156888,0.450591399672155,0.45259322274748826,loading
slow,18.06,6.045671774239192,3.202780413472547,8,6.225616300592148,0.48124145629294157,0.5137761074465175,loading
slow,18.080000000000002,6.054005618413484,3.2088695246594043,8,6.235872333866145,0.48038663227768696,0.5119211983881655,loading
slow,18.1,6.0623270260793305,3.2149278336844236,8,6.24609134672409,0.4795348939138929,0.510073690804802,loading
slow,18.12,6.070636040355858,3.220955466704375,8,6.2562734868823044,0.4786862288893815,0.5082335548820538,loading
slow,18.14,6.078932704190793,3.22695254936713,8,6.266418901462534,0.47784062494153745,0.5064007609831833,loading
slow,18.16,6.08721706036116,3.2329192068137114,8,6.276527736994287,0.4769980698571017,0.5045752795069802,loading
slow,18.18,6.095529150716942,3.2389155415428266,9,6.286680116901302,0.47615283771417416,0.5141694713914902,loading
slow,18.2,6.103902835875836,3.2449921563427857,9,6.296943574280704,0.47529739151063577,0.5122724083328478,loading
slow,18.22,6.1122636519317215,3.2510373457059916,9,6.307169171671849,0.4744451009507211,0.5103830805026632,loading
slow,18.240000000000002,6.120611644710028,3.2570512410899193,9,6.317357063444935,0.47359595316759595,0.5085014560863854,loading
slow,18.26,6.1289468598499575,3.2630339734103226,9,6.327507403335289,0.472749935347341,0.5066275033813739,loading
slow,18.28,6.137269342805222,3.2689856730434346,9,6.337620344446043,0.4719070347287362,0.5047611908768346,loading
slow,18.3,6.145579138844841,3.2749064698282253,9,6.3476960392506445,0.4710672386030401,0.5029024871259224,loading
slow,18.32,6.153876293053864,3.2807964930685714,9,6.357734639595495,0.4702305343137789,0.5010513608416645,loading
slow,18.34,6.162160850334148,3.2866558715354914,9,6.367736296702572,0.46939690925652444,0.4992077808649853,loading
slow,18.36,6.170432855405107,3.2924847334693275,9,6.377701161171872,0.46856635087868903,0.4973717161407265,loading
slow,18.38,6.178692352804461,3.2982832065819214,9,6.387629382984152,0.46773884667930443,0.4955431358055762,loading
slow,18.400000000000002,6.18693938688898,3.304051418058803,9,6.397521111503293,0.46691438420881326,0.49372200905217767,loading
slow,18.42,6.1951740018352375,3.309789494561347,9,6.407376495478971,0.4660929510688552,0.4919083052330464,loading
slow,18.44,6.203396241640341,3.315497562228944,9,6.417195683049112,0.46527453491205906,0.49010199382060193,loading
slow,18.46,6.096542395769394,3.148605959810657,9,6.196877157695353,0.4836380541643942,0.5338076680843074,loading
slow,18.48,6.1050957927012774,3.1551323390431882,10,6.207680235393823,0.4827384512197118,0.5416500303656591,loading
slow,18.5,6.113659943930305,3.161661766131497,10,6.218491738096631,0.4818373221551907,0.5396039589200541,loading
slow,18.52,6.122210191553332,3.1681573128610188,10,6.2292624086376716,0.480939596478815,0.5375663834517042,loading
slow,18.54,6.13074658653505,3.1746191232953365,10,6.239992416562861,0.4800452600587962,0.5355372684157089,loading
slow,18.56,6.139269179629105,3.181047340893956,10,6.250681930708491,0.4791542988224895,0.5335165783648677,loading
slow,18.580000000000002,6.147778021378956,3.1874421085147797,10,6.261331119204246,0.47826669875615313,0.531504278082906,loading
slow,18.6,6.156273162118779,3.1938035684166675,10,6.271940149476056,0.47738244590469736,0.5295003324246039,loading
slow,18.62,6.164754651974349,3.200131862261957,10,6.282509188249112,0.4765015263714417,0.5275047064134952,loading
slow,18.64,6.173222540863877,3.206427131118914,10,6.293038401550855,0.47562392631786843,0.5255173652756184,loading
slow,18.66,6.181676878498923,3.2126895154642754,10,6.303527954713737,0.4747496319633798,0.5235382742956318,loading
slow,18.68,6.190117714385229,3.218919155185697,10,6.313978012378301,0.47387862958505267,0.5215673989322767,loading
slow,18.7,6.198545097823587,3.225116189584213,10,6.324388738495997,0.47301090551740166,0.5196047048166008,loading
slow,18.72,6.206959077910705,3.23128075737672,10,6.334760296332065,0.4721464461521393,0.5176501577359716,loading
slow,18.740000000000002,6.215359703540056,3.2374129966984024,10,6.345092848468419,0.47128523793792865,0.5157037235630213,loading
slow,18.76,6.223747023402726,3.2435130451051855,10,6.355386556806544,0.4704272673801494,0.51376536833736,loading
slow,18.78,6.232121085988268,3.2495810395761486,10,6.365641582570263,0.46957252104066616,0.5118350582566933,loading
